10 	0.2724485397338867
20 	0.2724606990814209
30 	0.2724730968475342
40 	0.27248477935791016
50 	0.27249598503112793
60 	0.27251267433166504
70 	0.2725238800048828
80 	0.2725353240966797
90 	0.27254676818847656
100 	0.27255821228027344
200 	0.27267909049987793
300 	0.27280092239379883
400 	0.27292323112487793
500 	0.27304530143737793
600 	0.27316713333129883
700 	0.2732887268066406
800 	0.27342724800109863
900 	0.27355003356933594
1000 	0.27367210388183594
2000 	0.27489733695983887
3000 	0.55287766456604
4000 	0.5541031360626221
5000 	0.8727962970733643
6000 	0.8740198612213135
7000 	1.0498075485229492
8000 	1.0510413646697998
9000 	1.444969892501831
10000 	1.4461958408355713
11000 	1.8246231079101562
12000 	1.8258624076843262
13000 	2.0543696880340576
14000 	2.0556106567382812
15000 	2.35992431640625
17500 	2.69340443611145
20000 	3.0770041942596436
22500 	3.5825939178466797
25000 	3.9009881019592285
30000 	4.653100490570068
35000 	5.5528905391693115
40000 	6.3163392543792725
45000 	7.055324554443359
50000 	7.731587886810303
60000 	8.954197883605957
70000 	10.381175518035889
80000 	11.844503402709961
90000 	13.181484460830688
100000 	14.442806243896484
110000 	15.814247131347656
120000 	17.666191816329956
130000 	19.185503005981445
140000 	20.66969585418701
150000 	22.23657774925232
160000 	23.631012439727783
170000 	25.325689554214478
180000 	27.049429655075073
190000 	28.621978521347046
200000 	30.257065057754517
300000 	45.36230778694153
400000 	59.142659425735474
500000 	73.84750938415527
600000 	87.61050319671631
700000 	103.48535895347595
800000 	0
900000 	0
1000000 	0
1100000 	0
1200000 	0
1300000 	0
1400000 	0
1500000 	0
1600000 	0
1700000 	0
1800000 	0
1900000 	0
2000000 	0
3000000 	0
4000000 	0
5000000 	0
6000000 	0
