10 	0.0907663590
20 	0.0907801722
30 	0.0907905526
40 	0.0907999962
50 	0.0908083882
60 	0.0908226964
70 	0.0908300425
80 	0.0908360981
90 	0.0908416408
100 	0.0908470001
200 	0.0908793734
300 	0.0908915418
400 	0.0908958215
500 	0.0908973929
600 	0.0908980011
700 	0.0908982126
800 	0.0908982924
900 	0.0908983213
1000 	0.0908983317
2000 	0.0908983378
3000 	0.0908983380
4000 	0.0908983380
5000 	0.0908983380
6000 	0.0908983380
7000 	0.0908983380
8000 	0.0908983380
9000 	0.0908983380
10000 	0.0908983380
11000 	0.0908983380
12000 	0.0908983380
13000 	0.0908983380
14000 	0.0908983380
15000 	0.0908983380
17500 	0.0908983380
20000 	0.0908983380
22500 	0.0908983380
25000 	0.0908983380
30000 	0.0908983380
35000 	0.0908983380
40000 	0.0908983380
45000 	0.0908983380
50000 	0.0908983380
60000 	0.0908983380
70000 	0.0908983380
80000 	0.0908983380
90000 	0.0908983380
100000 	0.0908983380
110000 	0.0908983380
120000 	0.0908983380
130000 	0.0908983380
140000 	0.0908983380
150000 	0.0908983380
160000 	0.0908983380
170000 	0.0908983380
180000 	0.0908983380
190000 	0.0908983380
200000 	0.0908983380
300000 	0.0908983380
400000 	0.0908983380
500000 	0.0908983380
600000 	0.0908983380
700000 	0.0908983380
800000 	0.0908983380
900000 	0.0908983380
1000000 	0.0908983380
1100000 	0.0908983380
1200000 	0.0908983380
1300000 	0.0908983380
1400000 	0.0908983380
1500000 	0.0908983380
1600000 	0.0908983380
1700000 	0.0908983380
1800000 	0.0908983380
1900000 	0.0908983380
2000000 	0.0908983380
3000000 	0.0908983380
4000000 	0.0908983380
5000000 	0.0000000000
6000000 	0.0000000000
7000000 	0.0000000000
8000000 	0.0000000000
9000000 	0.0000000000
10000000 	0.0000000000
