10 	0.1829526662104263
20 	0.18296433286957028
30 	0.18297335812364127
40 	0.18298185454233068
50 	0.18298938975467607
60 	0.18300392948127148
70 	0.1830102179702697
80 	0.1830156828390941
90 	0.18302062723877824
100 	0.18302528068233392
200 	0.18305396975926752
300 	0.18306457609750343
400 	0.1830685054984303
500 	0.18306992551768084
600 	0.18307044556114835
700 	0.18307063571078222
800 	0.18307071951216247
900 	0.18307074513522364
1000 	0.1830707544647561
2000 	0.1830707599169029
3000 	0.1830707602588972
4000 	0.1830707602588972
5000 	0.1830707602588972
6000 	0.1830707602588972
7000 	0.1830707602588972
8000 	0.1830707602588972
9000 	0.1830707602588972
10000 	0.1830707602588972
11000 	0.1830707602588972
12000 	0.1830707602588972
13000 	0.1830707602588972
14000 	0.1830707602588972
15000 	0.1830707602588972
17500 	0.1830707602588972
20000 	0.1830707602588972
22500 	0.1830707602588972
25000 	0.1830707602588972
30000 	0.1830707602588972
35000 	0.1830707602588972
40000 	0.1830707602588972
45000 	0.1830707602588972
50000 	0.1830707602588972
60000 	0.1830707602588972
70000 	0.1830707602588972
80000 	0.1830707602588972
90000 	0.1830707602588972
100000 	0.1830707602588972
110000 	0.1830707602588972
120000 	0.1830707602588972
130000 	0.1830707602588972
140000 	0.1830707602588972
150000 	0.1830707602588972
160000 	0.1830707602588972
170000 	0.1830707602588972
180000 	0.1830707602588972
190000 	0.1830707602588972
200000 	0.1830707602588972
300000 	0.1830707602588972
400000 	0.1830707602588972
500000 	0.1830707602588972
600000 	0.1830707602588972
700000 	0.1830707602588972
800000 	0.1830707602588972
900000 	0.1830707602588972
1000000 	0.1830707602588972
1100000 	0.1830707602588972
1200000 	0.1830707602588972
1300000 	0.1830707602588972
1400000 	0.1830707602588972
1500000 	0.1830707602588972
1600000 	0.1830707602588972
1700000 	0.1830707602588972
1800000 	0.1830707602588972
1900000 	0.1830707602588972
2000000 	0
3000000 	0
4000000 	0
5000000 	0
6000000 	0
7000000 	0
8000000 	0
9000000 	0
10000000 	0
